"","samp_date","samp_ev","exp","Group","type","sa","la","wi","tot_ct","bmn_pgml","category","mean_ct","log_mean_ct"
"1217",2019-09-19,"YBP2","T24","unidentified","round",5.5,5.5,NA,707,244,"unidentified round 5.5 5.5",235.666666666667,5.46241837722846
"1218",2019-09-19,"YBP2","T24","unidentified","round",9.5,9.5,NA,144,218,"unidentified round 9.5 9.5",48,3.87120101090789
"1219",2019-09-19,"YBP2","T24","unidentified","round",14,14,NA,25,172,"unidentified round 14 14",8.33333333333333,2.12026353620009
"1220",2019-09-19,"YBP2","T24","unidentified","round",24.5,24.5,NA,63,1941,"unidentified round 24.5 24.5",21,3.04452243772342
"1221",2019-09-19,"YBP2","T24","unidentified","round",40,40,NA,2,1002,"unidentified round 40 40",0.666666666666667,-0.405465108108164
"1222",2019-09-19,"YBP2","T24","unidentified",NA,2,10,2,27,9,"unidentified NA 2 10",9,2.19722457733622
"1223",2019-09-19,"YBP2","T24","unidentified",NA,4,8,NA,115,70,"unidentified NA 4 8",38.3333333333333,3.64631983969514
"1224",2019-09-19,"YBP2","T24","unidentified",NA,6,14,NA,2,11,"unidentified NA 6 14",0.666666666666667,-0.405465108108164
"1225",2019-09-19,"YBP2","T24","unidentified",NA,16,24,NA,123,1457,"unidentified NA 16 24",41,3.71357206670431
"1226",2019-09-19,"YBP2","T24","unidentified",NA,16,40,NA,11,889,"unidentified NA 16 40",3.66666666666667,1.29928298413026
